,EquipmentNumber,EquipmentModel,EquipmentMake,compartid,compart,compartsn,oiltypeid,oilgradeid,coolantid,notesos,sampledate,oiladded,oilhours,actual_fluid_hours,meterread,oilchanged,filterchanged,evalcode,Problem Solved,Action Taken,Water,V40,V100,VI,GC Fuel,GC Glycol,Color,S-Color,Colour Desc,Appearance,Oil_contamin,Precip_Amount,Precip_Appear,Precip_Contam,Precip_Contam_Properties,Odor,Foaming,pH Coolant,Cond,MO4 raw,FPoint,Glycol,BP,KF Water,Fe,Cu,Pb,Sn,Cr,Ni,Ti,Al,Si,Na,K,B,Ca,Mg,P ,Zn,Mo,Li,Sb,Ba,Cd,Mn,Ag,V,4u,6u,14u,21u,38u,70u,ISO,Cutting,Sliding,Fatigue,Non Metallic,Fibers,Total Part/ml,NO2,pqL Index,Soot,OXI,NIT,Sulf,AW,FT-IR Glycol,FT-IR Water,Cap Inspect,DamageDelta
2115,477.0,EH5000,HITACHI        ,LFW,Left Front Wheel,,CHEVRON TEGRA ,ISO 680,,Chrome (Cr) indicates possible abrasive wear to roller bearings. Nickel (Ni) indicates possible abrasive wear to roller bearings as well. Iron is elevated indicating possible wheel bearing wear. All other Wear Rate Analysis test results are acceptable. Total Ferrous Debris index appears elevated. Oil too dark for particle count. Check and monitor magnetic plug (if equipped) for excessive iron debris. Monitor for oil leaks at wheel group which can also indicate loss of bearing preload. Be alert for abnormal noise or operational problems. Resample after 50 hours to monitor very closely for increasing iron.,2017-07-30,,878.0,878.0,53381.0,True,,C,False,False,,636.6,90.76,234,,,,,,,,,,,,,,,,,,,,,182,0,0,0,49,29,0,0,7,0,0,22,29,0,270,1,6,0,1,0,0,4,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,39,,30,,,13,,5,,
2116,477.0,EH5000,HITACHI        ,RFW,Right Front Wheel,,CHEVRON TEGRA ,ISO 680,,Chrome (Cr) indicates possible abrasive wear to roller bearings. Nickel (Ni) indicates possible abrasive wear to roller bearings as well. Iron is elevated indicating possible wheel bearing wear. All other Wear Rate Analysis test results are acceptable. Total Ferrous Debris index appears elevated. Oil too dark for particle count. Check and monitor magnetic plug (if equipped) for excessive iron debris. Monitor for oil leaks at wheel group which can also indicate loss of bearing preload. Be alert for abnormal noise or operational problems. Resample after 50 hours to monitor very closely for increasing iron.,2017-07-30,,454.0,454.0,53381.0,True,,C,False,False,,607.5,67.94,188,,,,,,,,,,,,,,,,,,,,,165,0,0,0,35,22,0,1,10,0,0,22,29,0,275,2,4,0,1,0,0,2,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,47,,29,,,13,,4,,
2117,477.0,EH5000,HITACHI        ,LREFD,Left Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. Particle count indicates acceptable particulate contamination. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-07-30,,878.0,878.0,53381.0,True,,A,False,False,,647.8,61.71,164,,,,,,,,,,,,,,,,,,,,,59,3,0,1,1,1,0,0,2,1,0,22,29,0,278,3,0,1,0,0,0,0,0,0,230622,46662,986,88,3,2,25/23/17,49,195,303,161,18,230622,,20,,31,,,14,,5,,
2118,477.0,EH5000,HITACHI        ,RREFD,Right Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Fine metal Wear Rate Analysis by ICP of particles less than 10 microns appears acceptable.Total Ferrous Debris (pqL) index appears acceptable.Oil is too dark to obtain particle count analysis test results.Results have been validated with retesting.Resample in 1/2 the normal interval to monitor closely.,2017-07-30,,878.0,878.0,53381.0,True,,B,False,False,,630.8,61.81,168,,,,,,,,,,,,,,,,,,,,,130,6,0,0,1,2,0,0,3,0,0,22,22,0,240,4,0,2,0,0,0,1,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,50,,33,,,13,,5,,
2119,477.0,EH5000,HITACHI        ,H,Hydraulic System,,CHEVRON DELO TORQFORCE (Formerly Drive Train HD),10WT,,Wear Rate Analysis is acceptable for the operating time on the oil. Total Ferrous Debris (pqL) index appears acceptable. Particle count indicates high particulate contamination increase from previous sample. Resample ASAP to verify these results prior to any additional corrective action.,2017-07-30,,1847.0,1847.0,53381.0,True,True,C,False,False,,,6.6,,,,,,,,,,,,,,,,,,,,,,5,1,1,0,2,0,0,4,16,1,2,5,3190,12,885,1060,2,0,0,0,0,0,0,0,105002,30562,914,143,9,0,24/22/17,84,100,254,263,8,105002,,5,0.0,5,3.0,13.0,16,0.0,12,,
2120,477.0,EH5000,HITACHI        ,E,Engine,,CHEVRON DELO 400 LE,15W40,,Silicon (Si) and aluminum (Al) indicates dirt entry.Dirt; dust and/or foreign debris may have entered the sample when it was taken.All other Wear Rate Analysis test results are acceptable.Total Ferrous Debris (pqL) index appears acceptable.Resample in 1/2 the normal interval to monitor closely.,2017-07-15,,199.0,199.0,53126.0,False,False,B,False,False,,,14.39,,,,,,,,,,,,,,,,,,,,,,8,2,0,0,0,0,0,10,21,5,5,450,1530,384,1090,1263,94,0,0,0,0,0,0,0,,,,,,,,,,,,,,,9,1.0,16,6.0,21.0,23,0.0,16,,
2121,477.0,EH5000,HITACHI        ,H,Hydraulic System,,CHEVRON DELO TORQFORCE (Formerly Drive Train HD),10WT,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. Particle count indicates acceptable particulate contamination. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-07-15,,1592.0,1592.0,53126.0,False,False,A,False,False,,,6.56,,,,,,,,,,,,,,,,,,,,,,4,0,13,0,1,0,0,1,5,0,0,11,3176,16,881,1111,3,0,0,0,0,0,0,0,6267,2961,449,202,38,1,20/19/16,20,25,192,151,1,6267,,5,0.0,5,3.0,15.0,14,0.0,12,,
2122,477.0,EH5000,HITACHI        ,S,Steering System,,CHEVRON DELO TORQFORCE (Formerly Drive Train HD),10WT,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. Particle count indicates acceptable particulate contamination. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-07-15,,623.0,623.0,53126.0,False,False,A,False,False,,,6.67,,,,,,,,,,,,,,,,,,,,,,1,0,7,0,0,0,0,1,6,0,0,4,3387,11,850,1093,2,0,0,0,0,0,0,0,11281,3585,180,68,6,0,21/19/15,14,12,77,58,1,11281,,9,0.0,6,3.0,13.0,15,0.0,10,,
2123,477.0,EH5000,HITACHI        ,LFW,Left Front Wheel,,CHEVRON TEGRA ,ISO 680,,Chrome (Cr) indicates possible abrasive wear to roller bearings. Nickel (Ni) indicates possible abrasive wear to roller bearings as well. Iron is elevated indicating possible wheel bearing wear. All other Wear Rate Analysis test results are acceptable. Total Ferrous Debris index appears elevated. Particle count indicates acceptable particulate contamination. Check and monitor magnetic plug (if equipped) for excessive iron debris. Monitor for oil leaks at wheel group which can also indicate loss of bearing preload. Be alert for abnormal noise or operational problems. Resample after 50 hours to monitor very closely for increasing iron.	,2017-07-15,,623.0,623.0,53126.0,False,False,C,False,False,,606.8,61.78,172,,,,,,,,,,,,,,,,,,,,,123,0,0,0,35,20,0,0,6,0,0,21,28,0,266,2,4,0,0,0,0,3,0,0,415553,55543,77,3,0,0,26/23/13,31,113,39,23,12,415553,,26,,30,,,13,,5,,
2124,477.0,EH5000,HITACHI        ,RREFD,Right Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. Particle count indicates acceptable particulate contamination. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-07-15,,623.0,623.0,53126.0,False,False,A,False,False,,615,60.55,167,,,,,,,,,,,,,,,,,,,,,94,4,0,0,1,1,0,0,2,0,0,20,20,0,215,3,0,1,0,0,0,1,0,0,559976,134040,1303,49,1,0,26/24/18,22,236,467,20,5,559976,,42,,33,,,14,,6,,
2125,477.0,EH5000,HITACHI        ,LREFD,Left Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. Particle count indicates acceptable particulate contamination. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-07-15,,623.0,623.0,53126.0,False,False,A,False,False,,612.9,60.55,168,,,,,,,,,,,,,,,,,,,,,44,2,0,0,0,1,0,0,1,1,0,19,28,0,257,3,0,1,0,0,0,0,0,0,235478,50238,546,32,0,0,25/23/16,23,159,211,18,0,235478,,15,,31,,,13,,4,,
2126,477.0,EH5000,HITACHI        ,RFW,Right Front Wheel,,CHEVRON TEGRA ,ISO 680,,Chrome (Cr) indicates possible abrasive wear to roller bearings. Nickel (Ni) indicates possible abrasive wear to roller bearings as well. Iron is elevated indicating possible wheel bearing wear. All other Wear Rate Analysis test results are acceptable. Total Ferrous Debris index appears elevated. Particle count indicates acceptable particulate contamination. Check and monitor magnetic plug (if equipped) for excessive iron debris. Monitor for oil leaks at wheel group which can also indicate loss of bearing preload. Be alert for abnormal noise or operational problems. Resample after 50 hours to monitor very closely for increasing iron.	,2017-07-15,,199.0,199.0,53126.0,False,False,C,False,False,,604.3,66.29,185,,,,,,,,,,,,,,,,,,,,,100,0,0,0,21,14,0,0,7,0,0,19,27,0,248,1,3,0,0,0,0,1,0,0,429113,65265,493,100,29,5,26/23/16,20,129,327,37,22,429113,,33,,30,,,13,,5,,
2127,477.0,EH5000,HITACHI        ,LREFD,Left Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval.,2017-07-04,,502.0,502.0,53005.0,False,False,A,False,False,,608.2,62.16,173,,,,,,,,,,,,,,,,,,,,,36,2,0,0,0,1,0,0,2,0,0,19,30,0,256,4,0,1,0,0,0,0,0,0,165491,37581,975,135,5,0,25/22/17,33,221,358,132,16,165491,,12,,31,,,13,,4,,
2128,477.0,EH5000,HITACHI        ,S,Steering System,,CHEVRON DELO TORQFORCE (Formerly Drive Train HD),10WT,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. Particle count indicates acceptable particulate contamination. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-06-30,,424.0,424.0,52927.0,False,True,A,False,False,,,6.73,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,2,10,2,1,4,3148,10,865,1024,1,0,0,0,0,0,0,0,6870,2701,107,20,4,0,20/19/14,11,5,24,28,0,6870,,7,0.0,5,3.0,13.0,15,0.0,11,,
2129,477.0,EH5000,HITACHI        ,H,Hydraulic System,,CHEVRON DELO TORQFORCE (Formerly Drive Train HD),10WT,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval.,2017-06-30,,1393.0,1393.0,52927.0,False,True,A,False,False,,,6.59,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,1,1,0,1,5,2,1,11,3023,16,923,1089,2,0,0,0,0,0,0,0,717,178,10,5,1,0,17/15/11,1,1,1,8,0,717,,6,0.0,5,3.0,14.0,14,0.0,12,,
2130,477.0,EH5000,HITACHI        ,E,Engine,,CHEVRON DELO 400 LE,15W40,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-06-30,,424.0,424.0,52927.0,True,True,A,False,False,,,14.52,,,,,,,,,,,,,,,,,,,,,,6,2,0,0,0,0,0,4,4,3,2,400,1653,405,1138,1320,99,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,4.0,17,8.0,22.0,22,0.0,16,,
2131,477.0,EH5000,HITACHI        ,LFW,Left Front Wheel,,CHEVRON TEGRA ,ISO 680,,Chrome (Cr) indicates possible abrasive wear to roller bearings. Nickel (Ni) indicates possible abrasive wear to roller bearings as well. Iron is elevated indicating possible wheel bearing wear. All other Wear Rate Analysis test results are acceptable. Total Ferrous Debris index appears elevated. Particle count indicates acceptable particulate contamination. Check and monitor magnetic plug (if equipped) for excessive iron debris. Monitor for oil leaks at wheel group which can also indicate loss of bearing preload. Be alert for abnormal noise or operational problems. Resample after 50 hours to monitor very closely for increasing iron.,2017-06-30,,424.0,424.0,52927.0,False,,C,False,False,,606.7,62.86,175,,,,,,,,,,,,,,,,,,,,,91,0,0,0,24,14,0,0,5,1,0,21,28,0,266,3,3,0,0,0,0,2,0,0,263555,30067,107,21,0,0,25/22/14,10,20,35,22,3,263555,,19,,30,,,13,,4,,
2132,477.0,EH5000,HITACHI        ,RFW,Right Front Wheel,,CHEVRON TEGRA ,ISO 680,,Chrome (Cr) indicates possible abrasive wear to roller bearings. Nickel (Ni) indicates possible abrasive wear to roller bearings as well. Iron is elevated indicating possible wheel bearing wear. All other Wear Rate Analysis test results are acceptable. Total Ferrous Debris index appears elevated. Particle count indicates acceptable particulate contamination. Check and monitor magnetic plug (if equipped) for excessive iron debris. Monitor for oil leaks at wheel group which can also indicate loss of bearing preload. Be alert for abnormal noise or operational problems. Resample after 50 hours to monitor very closely for increasing iron.,2017-06-30,,424.0,424.0,52927.0,True,,C,False,False,,606,63.95,178,,,,,,,,,,,,,,,,,,,,,124,0,0,0,25,16,0,0,8,0,0,21,30,0,269,3,3,0,0,0,0,2,0,0,516590,67975,719,144,4,0,26/23/17,76,207,249,154,2251,516590,,37,,30,,,13,,4,,
2133,477.0,EH5000,HITACHI        ,LREFD,Left Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Wear Rate Analysis is acceptable for the operating time on the oil. Total Ferrous Debris (pqL) index appears elevated indicating an increasing amount of larger-sized iron particulate. Cap inspection indicates visible non-metallic debris is in the sample. Oil is too contaminated to obtain particle count analysis test results. Resample ASAP to verify these results prior to any additional corrective action.,2017-06-30,,424.0,424.0,52927.0,False,,C,False,False,,603.9,61.86,173,,,,,,,,,,,,,,,,,,,,,76,3,0,0,1,1,0,0,2,0,0,20,20,1,228,4,0,1,0,0,0,1,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,363,,32,,,13,,5,C1,
2134,477.0,EH5000,HITACHI        ,RREFD,Right Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. Particle count indicates acceptable particulate contamination. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-06-30,,424.0,424.0,52927.0,False,,A,False,False,,603.9,61.4,172,,,,,,,,,,,,,,,,,,,,,38,2,1,0,0,1,0,0,2,0,0,19,29,0,257,3,0,1,0,0,0,0,0,0,638142,153498,3349,275,14,0,26/24/19,99,1481,1163,45,705,638142,,52,,30,,,13,,4,,
2135,477.0,EH5000,HITACHI        ,LREFD,Left Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. Particle count indicates acceptable particulate contamination. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-06-16,,238.0,238.0,52741.0,False,False,A,False,False,Neg,614.9,60.69,168,,,,,,,,,,,,,,,,,,,,,21,1,0,0,0,0,0,0,3,0,1,15,45,0,235,7,0,1,0,0,0,0,0,0,82218,17386,223,32,1,0,24/21/15,1,15,66,23,0,82218,,9,,30,,,13,,4,,
2136,477.0,EH5000,HITACHI        ,RREFD,Right Rear Final Drive,,CHEVRON TEGRA ,ISO 680,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. Particle count indicates acceptable particulate contamination. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-06-16,,238.0,238.0,52741.0,False,False,A,False,False,Neg,611.1,62.82,174,,,,,,,,,,,,,,,,,,,,,52,2,0,0,0,1,0,0,2,0,0,17,26,1,236,4,0,1,0,0,0,1,0,0,311475,71957,644,31,1,0,25/23/17,18,125,238,14,5,311475,,34,,31,,,13,,4,,
2137,477.0,EH5000,HITACHI        ,LFW,Left Front Wheel,,CHEVRON TEGRA ,ISO 680,,Chrome (Cr) indicates possible abrasive wear to roller bearings. Nickel (Ni) indicates possible abrasive wear to roller bearings as well. Iron is elevated indicating possible wheel bearing wear. All other Wear Rate Analysis test results are acceptable. Total Ferrous Debris index appears elevated. Particle count indicates acceptable particulate contamination. Check and monitor magnetic plug (if equipped) for excessive iron debris. Monitor for oil leaks at wheel group which can also indicate loss of bearing preload. Be alert for abnormal noise or operational problems. Resample after 50 hours to monitor very closely for increasing iron.,2017-06-16,,238.0,238.0,52741.0,False,False,C,False,False,Neg,609.5,61.21,169,,,,,,,,,,,,,,,,,,,,,65,0,0,0,17,10,0,0,4,0,1,18,27,0,236,2,2,0,1,0,0,1,0,0,120408,16612,75,15,0,0,24/21/13,5,9,31,20,1,120408,,15,,30,,,13,,4,,
2138,477.0,EH5000,HITACHI        ,RFW,Right Front Wheel,,CHEVRON TEGRA ,ISO 680,,Chrome (Cr) indicates possible abrasive wear to roller bearings. Nickel (Ni) indicates possible abrasive wear to roller bearings as well. Iron is elevated indicating possible wheel bearing wear. All other Wear Rate Analysis test results are acceptable. Total Ferrous Debris index appears elevated. Particle count indicates acceptable particulate contamination. Check and monitor magnetic plug (if equipped) for excessive iron debris. Monitor for oil leaks at wheel group which can also indicate loss of bearing preload. Be alert for abnormal noise or operational problems. Resample after 50 hours to monitor very closely for increasing iron.,2017-06-16,,238.0,238.0,52741.0,False,False,C,False,False,Neg,637,64.78,174,,,,,,,,,,,,,,,,,,,,,92,0,0,0,18,12,0,0,7,0,3,16,26,0,228,2,2,0,0,0,0,1,0,0,400623,63171,493,74,14,0,26/23/16,48,168,196,163,31,400623,,28,,30,,,13,,5,,
2139,477.0,EH5000,HITACHI        ,H,Hydraulic System,,CHEVRON DELO TORQFORCE (Formerly Drive Train HD),10WT,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval.,2017-06-16,,1207.0,1207.0,52741.0,False,False,A,False,False,Neg,,6.66,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,0,1,6,3,1,8,3056,13,877,1031,1,0,0,0,0,0,0,0,3223,987,66,8,0,0,19/17/13,5,3,20,18,0,3223,,6,0.0,5,3.0,14.0,15,,14,,
2140,477.0,EH5000,HITACHI        ,S,Steering System,,CHEVRON DELO TORQFORCE (Formerly Drive Train HD),10WT,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval.,2017-06-16,,238.0,238.0,52741.0,False,False,A,False,False,Neg,,6.76,,,,,,,,,,,,,,,,,,,,,,2,0,3,0,0,0,0,1,8,2,1,3,3144,10,861,1007,1,0,0,0,0,0,0,0,4141,1236,43,15,1,0,19/17/13,6,3,11,18,1,4141,,6,0.0,6,3.0,13.0,15,,12,,
2141,477.0,EH5000,HITACHI        ,E,Engine,,CHEVRON DELO 400 LE,15W40,,Wear Rate; Oil Condition and Particle Generated Analysis are acceptable for this sample. No action is required at this time. Please continue to build a reliable operating trend by sampling at the next regular scheduled service interval.,2017-06-16,,238.0,238.0,52741.0,False,False,A,False,False,Neg,,14.33,,,,,,,,,,,,,,,,,,,,,,5,2,0,0,0,0,0,3,5,5,4,414,1612,392,1095,1276,96,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,2.0,17,7.0,22.0,23,0.0,18,,
2142,477.0,EH5000,HITACHI        ,E,Engine,,CHEVRON DELO 400 LE,15W40,,Wear Rate; Oil Condition and Total Ferrous Debris (pqL) index are acceptable. No action required. Continue to build a reliable operating trend. Sample again at the next scheduled service interval.,2017-05-31,,471.0,471.0,52503.0,True,True,A,False,False,Neg,,14.42,,,,,,,,,,,,,,,,,,,,,,7,7,0,1,0,0,0,4,4,3,4,391,1627,419,1149,1344,98,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,5.0,18,8.0,23.0,22,0.0,16,,
2143,477.0,EH5000,HITACHI        ,S,Steering System,,CHEVRON DELO TORQFORCE (Formerly Drive Train HD),10WT,,Wear Rate Analysis is acceptable for the operating time on the oil. Total Ferrous Debris (pqL) index appears acceptable. Particle count indicates high particulate contamination increase from previous sample. Resample ASAP to verify these results prior to any additional corrective action.,2017-05-31,,1938.0,1938.0,52503.0,True,True,C,False,False,Neg,,6.61,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,0,0,0,1,7,3,1,3,3232,10,868,1036,1,0,0,0,0,0,0,0,18624,5786,118,31,0,0,21/20/14,6,9,34,34,1,18624,,0,0.0,6,3.0,12.0,15,0.0,10,,
